id,expansion,name,rarity,color_identity,mana_value,types,is_booster
1452,2XM,Avenger of Zendikar,mythic,G,7,Creature - Elemental,True
1453,2XM,Awakening Zone,rare,G,3,Enchantment,True
1454,2XM,Bloodbriar,common,G,3,Creature - Plant Elemental,True
1455,2XM,Bloodspore Thrinax,rare,G,4,Creature - Lizard,True
1456,2XM,Champion of Lambholt,rare,G,3,Creature - Human Warrior,True
1457,2XM,Chatter of the Squirrel,common,G,1,Sorcery,True
1458,2XM,Chord of Calling,rare,G,3,Instant,True
1459,2XM,Clear Shot,common,G,3,Instant,True
1460,2XM,Conclave Naturalists,common,G,5,Creature - Dryad,True
1461,2XM,Crop Rotation,uncommon,G,1,Instant,True
1462,2XM,Crushing Vines,common,G,3,Instant,True
1463,2XM,Death-Hood Cobra,common,G,2,Creature - Snake,True
1464,2XM,Doubling Season,mythic,G,5,Enchantment,True
1465,2XM,Elvish Aberration,common,G,6,Creature - Elf Mutant,True
1466,2XM,Enlarge,uncommon,G,5,Sorcery,True
1467,2XM,Exploration,rare,G,1,Enchantment,True
1468,2XM,Fierce Empath,common,G,3,Creature - Elf,True
1469,2XM,Gelatinous Genesis,uncommon,G,1,Sorcery,True
1470,2XM,Greater Good,rare,G,4,Enchantment,True
1471,2XM,Heartbeat of Spring,rare,G,3,Enchantment,True
1472,2XM,Invigorate,uncommon,G,3,Instant,True
1473,2XM,Kozilek's Predator,common,G,4,Creature - Eldrazi Drone,True
1474,2XM,Liege of the Tangle,rare,G,8,Creature - Elemental,True
1475,2XM,Mana Reflection,rare,G,6,Enchantment,True
1476,2XM,Might of the Masses,common,G,1,Instant,True
1477,2XM,Noble Hierarch,rare,GUW,1,Creature - Human Druid,True
1478,2XM,Reclamation Sage,uncommon,G,3,Creature - Elf Shaman,True
1479,2XM,Shamanic Revelation,rare,G,5,Sorcery,True
1480,2XM,Skullmulcher,uncommon,G,5,Creature - Elemental,True
1481,2XM,Sylvan Might,common,G,2,Instant,True
1482,2XM,Terastodon,rare,G,8,Creature - Elephant,True
1483,2XM,Thragtusk,rare,G,5,Creature - Beast,True
1484,2XM,Ulvenwald Mysteries,uncommon,G,3,Enchantment,True
1485,2XM,Vengevine,mythic,G,4,Creature - Elemental,True
1486,2XM,Veteran Explorer,uncommon,G,1,Creature - Human Soldier Scout,True
1487,2XM,Whisperer of the Wilds,common,G,2,Creature - Human Shaman,True
1488,2XM,Woodland Champion,uncommon,G,2,Creature - Elf Scout,True
1489,2XM,"Arixmethes, Slumbering Isle",rare,GU,4,Legendary Creature - Kraken,True
1490,2XM,"Atraxa, Praetors' Voice",mythic,BGUW,4,Legendary Creature - Angel Horror,True
1491,2XM,Baleful Strix,rare,BU,2,Artifact Creature - Bird,True
1492,2XM,"Breya, Etherium Shaper",mythic,BRUW,4,Legendary Artifact Creature - Human,True
1493,2XM,"Brudiclad, Telchor Engineer",rare,RU,6,Legendary Artifact Creature - Artificer,True
1494,2XM,Deathreap Ritual,uncommon,BG,4,Enchantment,True
1495,2XM,Falkenrath Aristocrat,rare,BR,4,Creature - Vampire Noble,True
1496,2XM,Fulminator Mage,rare,BR,3,Creature - Elemental Shaman,True
1497,2XM,Geist of Saint Traft,mythic,UW,3,Legendary Creature - Spirit Cleric,True
1498,2XM,Ghor-Clan Rampager,uncommon,GR,4,Creature - Beast,True
1499,2XM,Glassdust Hulk,uncommon,UW,5,Artifact Creature - Golem,True
1500,2XM,"Hanna, Ship's Navigator",rare,UW,3,Legendary Creature - Human Artificer,True
1501,2XM,Hidden Stockpile,uncommon,BW,2,Enchantment,True
1502,2XM,Izzet Charm,uncommon,RU,2,Instant,True
1503,2XM,"Jhoira, Weatherlight Captain",rare,RU,4,Legendary Creature - Human Artificer,True
1504,2XM,Kaalia of the Vast,mythic,BRW,4,Legendary Creature - Human Cleric,True
1505,2XM,"Karrthus, Tyrant of Jund",mythic,BGR,7,Legendary Creature - Dragon,True
1506,2XM,Maelstrom Nexus,mythic,BGRUW,5,Enchantment,True
1507,2XM,Maelstrom Pulse,rare,BG,3,Sorcery,True
1508,2XM,Manamorphose,uncommon,GR,2,Instant,True
1509,2XM,"Mazirek, Kraul Death Priest",rare,BG,5,Legendary Creature - Insect Shaman,True
1510,2XM,Meddling Mage,rare,UW,2,Creature - Human Wizard,True
1511,2XM,Merciless Eviction,rare,BW,6,Sorcery,True
1512,2XM,Progenitor Mimic,rare,GU,6,Creature - Shapeshifter,True
1513,2XM,Rhys the Redeemed,rare,GW,1,Legendary Creature - Elf Warrior,True
1514,2XM,Riku of Two Reflections,mythic,GRU,5,Legendary Creature - Human Wizard,True
1515,2XM,Savageborn Hydra,rare,GR,2,Creature - Hydra,True
1516,2XM,The Scarab God,mythic,BU,5,Legendary Creature - God,True
1517,2XM,Selesnya Guildmage,uncommon,GW,2,Creature - Elf Wizard,True
1518,2XM,Sen Triplets,mythic,BUW,5,Legendary Artifact Creature - Human Wizard,True
1519,2XM,Sharuum the Hegemon,rare,BUW,6,Legendary Artifact Creature - Sphinx,True
1520,2XM,Sphinx Summoner,uncommon,BU,5,Artifact Creature - Sphinx,True
1521,2XM,Swiftblade Vindicator,rare,RW,2,Creature - Human Soldier,True
1522,2XM,Thopter Foundry,uncommon,BUW,2,Artifact,True
1523,2XM,Time Sieve,rare,BU,2,Artifact,True
1524,2XM,Unlicensed Disintegration,uncommon,BR,3,Instant,True
1525,2XM,Vexing Shusher,rare,GR,2,Creature - Goblin Shaman,True
1526,2XM,"Vish Kal, Blood Arbiter",rare,BW,7,Legendary Creature - Vampire,True
1527,2XM,Voice of Resurgence,rare,GW,2,Creature - Elemental,True
1528,2XM,Weapons Trainer,uncommon,RW,2,Creature - Human Soldier Ally,True
1529,2XM,Yavimaya's Embrace,uncommon,GU,8,Enchantment - Aura,True
1530,2XM,Accomplished Automaton,common,,7,Artifact Creature - Construct,True
1531,2XM,Adaptive Automaton,rare,,3,Artifact Creature - Construct,True
1532,2XM,Basalt Monolith,uncommon,,3,Artifact,True
1533,2XM,Basilisk Collar,rare,,1,Artifact - Equipment,True
1534,2XM,Batterskull,mythic,,5,Artifact - Equipment,True
1535,2XM,Blightsteel Colossus,mythic,,12,Artifact Creature - Golem,True
1536,2XM,"Bosh, Iron Golem",rare,R,8,Legendary Artifact Creature - Golem,True
1537,2XM,Cathodion,common,,3,Artifact Creature - Construct,True
1538,2XM,Chief of the Foundry,uncommon,,3,Artifact Creature - Construct,True
1539,2XM,Chromatic Star,common,,1,Artifact,True
1540,2XM,Chrome Mox,mythic,,0,Artifact,True
1541,2XM,Clone Shell,uncommon,,5,Artifact Creature - Shapeshifter,True
1542,2XM,Cogwork Assembler,uncommon,,3,Artifact Creature - Assembly-Worker,True
1543,2XM,Conjurer's Closet,rare,,5,Artifact,True
1544,2XM,Coretapper,uncommon,,2,Artifact Creature - Myr,True
1545,2XM,Cranial Plating,uncommon,B,2,Artifact - Equipment,True
1546,2XM,Culling Dais,uncommon,,2,Artifact,True
1547,2XM,Darksteel Axe,common,,1,Artifact - Equipment,True
1548,2XM,Darksteel Forge,mythic,,9,Artifact,True
1549,2XM,Duplicant,rare,,6,Artifact Creature - Shapeshifter,True
1550,2XM,Eager Construct,common,,2,Artifact Creature - Construct,True
1551,2XM,Endless Atlas,rare,,2,Artifact,True
1552,2XM,Engineered Explosives,rare,,0,Artifact,True
1553,2XM,Ensnaring Bridge,mythic,,3,Artifact,True
1554,2XM,Everflowing Chalice,common,,0,Artifact,True
1555,2XM,Expedition Map,common,,1,Artifact,True
1556,2XM,Flayer Husk,common,,1,Artifact - Equipment,True
1557,2XM,Gleaming Barrier,common,,2,Artifact Creature - Wall,True
1558,2XM,Golem Artisan,uncommon,,5,Artifact Creature - Golem,True
1559,2XM,Golem-Skin Gauntlets,common,,1,Artifact - Equipment,True
1560,2XM,Hammer of Nazahn,rare,,4,Legendary Artifact - Equipment,True
1561,2XM,Ichor Wellspring,common,,2,Artifact,True
1562,2XM,Iron Bully,common,,3,Artifact Creature - Golem,True
1563,2XM,Iron League Steed,common,,4,Artifact Creature - Construct,True
1564,2XM,Isochron Scepter,rare,,2,Artifact,True
1565,2XM,Jhoira's Familiar,uncommon,,4,Artifact Creature - Bird,True
1566,2XM,Kuldotha Forgemaster,rare,,5,Artifact Creature - Construct,True
1567,2XM,Lightning Greaves,uncommon,,2,Artifact - Equipment,True
1568,2XM,Lux Cannon,rare,,4,Artifact,True
1569,2XM,Magnifying Glass,common,,3,Artifact,True
1570,2XM,Mana Crypt,mythic,,0,Artifact,True
1571,2XM,Masterwork of Ingenuity,rare,,1,Artifact - Equipment,True
1572,2XM,Mesmeric Orb,rare,,2,Artifact,True
1573,2XM,Metalspinner's Puzzleknot,common,B,2,Artifact,True
1574,2XM,Mishra's Bauble,uncommon,,0,Artifact,True
1575,2XM,Mox Opal,mythic,,0,Legendary Artifact,True
1576,2XM,Myr Battlesphere,rare,,7,Artifact Creature - Myr Construct,True
1577,2XM,Myr Retriever,common,,2,Artifact Creature - Myr,True
1578,2XM,O-Naginata,uncommon,,1,Artifact - Equipment,True
1579,2XM,Oblivion Stone,rare,,3,Artifact,True
1580,2XM,Peace Strider,common,,4,Artifact Creature - Construct,True
1581,2XM,Pentad Prism,uncommon,,2,Artifact,True
1582,2XM,Phyrexian Revoker,rare,,2,Artifact Creature - Horror,True
1583,2XM,Pyrite Spellbomb,common,R,1,Artifact,True
1584,2XM,Ratchet Bomb,rare,,2,Artifact,True
1585,2XM,Sandstone Oracle,uncommon,,7,Artifact Creature - Sphinx,True
1586,2XM,Sculpting Steel,rare,,3,Artifact,True
1587,2XM,Sickleslicer,common,,3,Artifact - Equipment,True
1588,2XM,Skinwing,common,,4,Artifact - Equipment,True
1589,2XM,Spellskite,rare,U,2,Artifact Creature - Horror,True
1590,2XM,Sphinx of the Guildpact,uncommon,BGRUW,7,Artifact Creature - Sphinx,True
1591,2XM,Springleaf Drum,uncommon,,1,Artifact,True
1592,2XM,Sundering Titan,rare,,8,Artifact Creature - Golem,True
1593,2XM,Sunforger,rare,RW,3,Artifact - Equipment,True
1594,2XM,Surge Node,common,,1,Artifact,True
1595,2XM,Sword of Body and Mind,mythic,,3,Artifact - Equipment,True
1596,2XM,Sword of Feast and Famine,mythic,,3,Artifact - Equipment,True
1597,2XM,Sword of Fire and Ice,mythic,,3,Artifact - Equipment,True
1598,2XM,Sword of Light and Shadow,mythic,,3,Artifact - Equipment,True
1599,2XM,Sword of the Meek,rare,,2,Artifact - Equipment,True
1600,2XM,Sword of War and Peace,mythic,,3,Artifact - Equipment,True
1601,2XM,Throne of Geth,uncommon,,2,Artifact,True
1602,2XM,Treasure Keeper,uncommon,,4,Artifact Creature - Construct,True
1603,2XM,Trinisphere,mythic,,3,Artifact,True
1604,2XM,Tumble Magnet,common,,3,Artifact,True
1605,2XM,Vulshok Gauntlets,common,,2,Artifact - Equipment,True
1606,2XM,Walking Ballista,rare,,0,Artifact Creature - Construct,True
1607,2XM,Welding Jar,uncommon,,0,Artifact,True
1608,2XM,Wurmcoil Engine,mythic,,6,Artifact Creature - Wurm,True
1609,2XM,Academy Ruins,rare,U,0,Legendary Land,True
1610,2XM,Ash Barrens,uncommon,,0,Land,True
1611,2XM,Blinkmoth Nexus,rare,,0,Land,True
1612,2XM,Buried Ruin,uncommon,,0,Land,True
1613,2XM,Cascade Bluffs,rare,RU,0,Land,True
1614,2XM,Dark Depths,mythic,,0,Legendary Snow Land,True
1615,2XM,Darksteel Citadel,uncommon,,0,Artifact Land,True
1616,2XM,Fetid Heath,rare,BW,0,Land,True
1617,2XM,Fire-Lit Thicket,rare,GR,0,Land,True
1618,2XM,Flooded Grove,rare,GU,0,Land,True
1619,2XM,Glimmervoid,rare,,0,Land,True
1620,2XM,Graven Cairns,rare,BR,0,Land,True
1621,2XM,High Market,rare,,0,Land,True
1622,2XM,Maze of Ith,rare,,0,Land,True
1623,2XM,Mishra's Factory,uncommon,,0,Land,True
1624,2XM,Mystic Gate,rare,UW,0,Land,True
1625,2XM,Rugged Prairie,rare,RW,0,Land,True
1626,2XM,Sunken Ruins,rare,BU,0,Land,True
1627,2XM,Thespian's Stage,rare,,0,Land,True
1628,2XM,Twilight Mire,rare,BG,0,Land,True
1629,2XM,Urza's Mine,common,,0,Land - Urza’s Mine,True
1630,2XM,Urza's Power Plant,common,,0,Land - Urza’s Power-Plant,True
1631,2XM,Urza's Tower,common,,0,Land - Urza’s Tower,True
1632,2XM,Wooded Bastion,rare,GW,0,Land,True
1673,2XM,Plains,common,W,0,Basic Land - Plains,False
1675,2XM,Island,common,U,0,Basic Land - Island,False
1677,2XM,Swamp,common,B,0,Basic Land - Swamp,False
1679,2XM,Mountain,common,R,0,Basic Land - Mountain,False
1681,2XM,Forest,common,G,0,Basic Land - Forest,False
1701,KHM,Axgard Braggart,common,W,4,Creature - Dwarf Warrior,True
1702,KHM,Battershield Warrior,uncommon,W,3,Creature - Human Warrior,True
1703,KHM,Battlefield Raptor,common,W,1,Creature - Bird,True
1704,KHM,Beskir Shieldmate,common,W,2,Creature - Human Warrior,True
1705,KHM,Bound in Gold,common,W,3,Enchantment - Aura,True
1706,KHM,Clarion Spirit,uncommon,W,2,Creature - Spirit,True
1707,KHM,Codespell Cleric,common,W,1,Creature - Human Cleric,True
1708,KHM,Divine Gambit,uncommon,W,2,Sorcery,True
1709,KHM,Doomskar,rare,W,5,Sorcery,True
1710,KHM,Doomskar Oracle,common,W,3,Creature - Human Cleric,True
1711,KHM,Giant Ox,common,W,2,Creature - Ox,True
1712,KHM,Glorious Protector,rare,W,4,Creature - Angel Cleric,True
1713,KHM,Gods' Hall Guardian,common,W,6,Creature - Cat,True
1714,KHM,Goldmaw Champion,common,W,3,Creature - Dwarf Warrior,True
1715,KHM,"Halvar, God of Battle // Sword of the Realms",mythic,W,4,Legendary Creature - God // Legendary Artifact - Equipment,True
1716,KHM,Invoke the Divine,common,W,3,Instant,True
1717,KHM,Iron Verdict,common,W,3,Instant,True
1718,KHM,Kaya's Onslaught,uncommon,W,3,Instant,True
1719,KHM,Master Skald,common,W,5,Creature - Dwarf Warrior,True
1720,KHM,Rally the Ranks,rare,W,2,Enchantment,True
1721,KHM,"Reidane, God of the Worthy // Valkmira, Protector's Shield",rare,W,3,Legendary Creature - God // Legendary Artifact,True
1722,KHM,Resplendent Marshal,mythic,W,3,Creature - Angel Warrior,True
1723,KHM,Revitalize,common,W,2,Instant,True
1724,KHM,Righteous Valkyrie,rare,W,3,Creature - Angel Cleric,True
1725,KHM,Rune of Sustenance,uncommon,W,2,Enchantment - Aura Rune,True
1726,KHM,Runeforge Champion,rare,W,3,Creature - Dwarf Warrior,True
1727,KHM,Search for Glory,rare,W,3,Snow Sorcery,True
1728,KHM,Shepherd of the Cosmos,uncommon,W,6,Creature - Angel Warrior,True
1729,KHM,"Sigrid, God-Favored",rare,W,3,Legendary Creature - Human Warrior,True
1730,KHM,Spectral Steel,uncommon,W,2,Enchantment - Aura,True
1731,KHM,Stalwart Valkyrie,common,W,4,Creature - Angel Warrior,True
1732,KHM,Starnheim Courser,common,W,3,Creature - Pegasus,True
1733,KHM,Starnheim Unleashed,mythic,W,4,Sorcery,True
1734,KHM,Story Seeker,common,W,2,Creature - Dwarf Cleric,True
1735,KHM,Usher of the Fallen,uncommon,W,1,Creature - Spirit Warrior,True
1736,KHM,Valkyrie's Sword,uncommon,W,2,Artifact - Equipment,True
1737,KHM,Valor of the Worthy,common,W,1,Enchantment - Aura,True
1738,KHM,Warhorn Blast,common,W,5,Instant,True
1739,KHM,Wings of the Cosmos,common,W,1,Instant,True
1740,KHM,"Alrund, God of the Cosmos // Hakka, Whispering Raven",mythic,U,5,Legendary Creature - God // Legendary Creature - Bird,True
1741,KHM,Alrund's Epiphany,mythic,U,7,Sorcery,True
1742,KHM,Annul,common,U,1,Instant,True
1743,KHM,Ascendant Spirit,rare,U,1,Snow Creature - Spirit,True
1744,KHM,Augury Raven,common,U,4,Creature - Bird,True
1745,KHM,Avalanche Caller,uncommon,U,2,Snow Creature - Human Wizard,True
1746,KHM,Behold the Multiverse,common,U,4,Instant,True
1747,KHM,Berg Strider,common,U,5,Snow Creature - Giant Wizard,True
1748,KHM,Bind the Monster,common,U,1,Enchantment - Aura,True
1749,KHM,Brinebarrow Intruder,common,U,1,Creature - Human Rogue,True
1750,KHM,"Cosima, God of the Voyage // The Omenkeel",rare,U,3,Legendary Creature - God // Legendary Artifact - Vehicle,True
1751,KHM,Cosmos Charger,rare,U,4,Creature - Horse Spirit,True
1752,KHM,Cyclone Summoner,rare,U,7,Creature - Giant Wizard,True
1753,KHM,Depart the Realm,common,U,2,Instant,True
1754,KHM,Disdainful Stroke,common,U,2,Instant,True
1755,KHM,Draugr Thought-Thief,common,U,3,Creature - Zombie Rogue,True
1756,KHM,Frost Augur,uncommon,U,1,Snow Creature - Human Wizard,True
1757,KHM,Frostpeak Yeti,common,U,4,Snow Creature - Yeti,True
1758,KHM,Frostpyre Arcanist,uncommon,U,5,Creature - Giant Wizard,True
1759,KHM,Giant's Amulet,uncommon,U,1,Artifact - Equipment,True
1760,KHM,Glimpse the Cosmos,uncommon,U,2,Sorcery,True
1761,KHM,Graven Lore,rare,U,5,Snow Instant,True
1762,KHM,Icebind Pillar,uncommon,U,3,Snow Artifact,True
1763,KHM,Icebreaker Kraken,rare,U,12,Snow Creature - Kraken,True
1764,KHM,Inga Rune-Eyes,uncommon,U,4,Legendary Creature - Human Wizard,True
1765,KHM,Karfell Harbinger,common,U,2,Creature - Zombie Wizard,True
1766,KHM,Littjara Kinseekers,common,U,4,Creature - Shapeshifter,True
1767,KHM,Mists of Littjara,common,U,2,Enchantment - Aura,True
1768,KHM,Mistwalker,common,U,3,Creature - Shapeshifter,True
1769,KHM,Mystic Reflection,rare,U,2,Instant,True
1770,KHM,"Orvar, the All-Form",mythic,U,4,Legendary Creature - Shapeshifter,True
1771,KHM,Pilfering Hawk,common,U,2,Snow Creature - Bird,True
1772,KHM,Ravenform,common,U,3,Sorcery,True
1773,KHM,Reflections of Littjara,rare,U,5,Enchantment,True
1774,KHM,Run Ashore,common,U,6,Instant,True
1775,KHM,Rune of Flight,uncommon,U,2,Enchantment - Aura Rune,True
1776,KHM,Saw It Coming,uncommon,U,3,Instant,True
1777,KHM,Strategic Planning,common,U,2,Sorcery,True
1778,KHM,Undersea Invader,common,U,6,Creature - Giant Rogue,True
1779,KHM,Blood on the Snow,rare,B,6,Snow Sorcery,True
1780,KHM,Bloodsky Berserker,uncommon,B,2,Creature - Human Berserker,True
1781,KHM,Burning-Rune Demon,mythic,B,6,Creature - Demon Berserker,True
1782,KHM,Crippling Fear,rare,B,4,Sorcery,True
1783,KHM,Deathknell Berserker,common,B,2,Creature - Elf Berserker,True
1784,KHM,Demonic Gifts,common,B,2,Instant,True
1785,KHM,Dogged Pursuit,common,B,4,Enchantment,True
1786,KHM,Draugr Necromancer,rare,B,4,Snow Creature - Zombie Cleric,True
1787,KHM,Draugr Recruiter,common,B,4,Creature - Zombie Cleric,True
1788,KHM,Draugr's Helm,uncommon,B,2,Artifact - Equipment,True
1789,KHM,Dread Rider,common,B,6,Creature - Spirit Knight,True
1790,KHM,Dream Devourer,rare,B,2,Creature - Demon Cleric,True
1791,KHM,Duskwielder,common,B,1,Creature - Elf Berserker,True
1792,KHM,"Egon, God of Death // Throne of Death",rare,B,3,Legendary Creature - God // Legendary Artifact,True
1793,KHM,Elderfang Disciple,common,B,2,Creature - Elf Cleric,True
1794,KHM,Eradicator Valkyrie,mythic,B,4,Creature - Angel Berserker,True
1795,KHM,Feed the Serpent,common,B,4,Instant,True
1796,KHM,Grim Draugr,common,B,3,Snow Creature - Zombie Berserker,True
1797,KHM,Hailstorm Valkyrie,uncommon,B,4,Snow Creature - Angel Wizard,True
1798,KHM,Haunting Voyage,mythic,B,6,Sorcery,True
1799,KHM,Infernal Pet,common,B,3,Creature - Imp,True
1800,KHM,Jarl of the Forsaken,common,B,4,Creature - Zombie Cleric,True
1801,KHM,Karfell Kennel-Master,common,B,5,Creature - Zombie Berserker,True
1802,KHM,Koma's Faithful,common,B,3,Creature - Elf Cleric,True
1803,KHM,Poison the Cup,uncommon,B,3,Instant,True
1804,KHM,Priest of the Haunted Edge,common,B,2,Snow Creature - Zombie Cleric,True
1805,KHM,Raise the Draugr,common,B,2,Instant,True
1806,KHM,Return Upon the Tide,uncommon,B,5,Sorcery,True
1807,KHM,Rise of the Dread Marn,rare,B,3,Instant,True
1808,KHM,Rune of Mortality,uncommon,B,2,Enchantment - Aura Rune,True
1809,KHM,Skemfar Avenger,rare,B,2,Creature - Elf Berserker,True
1810,KHM,Skemfar Shadowsage,uncommon,B,4,Creature - Elf Cleric,True
1811,KHM,Skull Raid,common,B,4,Sorcery,True
1812,KHM,"Tergrid, God of Fright // Tergrid's Lantern",rare,B,5,Legendary Creature - God // Legendary Artifact,True
1813,KHM,Tergrid's Shadow,uncommon,B,5,Instant,True
1814,KHM,"Valki, God of Lies // Tibalt, Cosmic Impostor",mythic,BR,2,Legendary Creature - God // Legendary Planeswalker - Tibalt,True
1815,KHM,"Varragoth, Bloodsky Sire",rare,B,3,Legendary Creature - Demon Rogue,True
1816,KHM,Vengeful Reaper,uncommon,B,4,Creature - Angel Cleric,True
1817,KHM,Village Rites,common,B,1,Instant,True
1818,KHM,Weigh Down,common,B,1,Sorcery,True
1819,KHM,Withercrown,common,B,2,Enchantment - Aura,True
1820,KHM,Arni Brokenbrow,rare,R,3,Legendary Creature - Human Berserker,True
1821,KHM,Axgard Cavalry,common,R,2,Creature - Dwarf Berserker,True
1822,KHM,Basalt Ravager,uncommon,R,4,Creature - Giant Wizard,True
1823,KHM,"Birgi, God of Storytelling // Harnfel, Horn of Bounty",rare,R,3,Legendary Creature - God // Legendary Artifact,True
1824,KHM,Breakneck Berserker,common,R,3,Creature - Dwarf Berserker,True
1825,KHM,Calamity Bearer,rare,R,4,Creature - Giant Berserker,True
1826,KHM,Cinderheart Giant,common,R,7,Creature - Giant Berserker,True
1827,KHM,Craven Hulk,common,R,4,Creature - Giant Coward,True
1828,KHM,Crush the Weak,uncommon,R,3,Sorcery,True
1829,KHM,Demon Bolt,common,R,3,Instant,True
1830,KHM,Doomskar Titan,uncommon,R,6,Creature - Giant Berserker,True
1831,KHM,Dragonkin Berserker,rare,R,2,Creature - Human Berserker,True
1832,KHM,Dual Strike,uncommon,R,2,Instant,True
1833,KHM,Dwarven Hammer,uncommon,R,3,Artifact - Equipment,True
1834,KHM,Dwarven Reinforcements,common,R,4,Sorcery,True
1835,KHM,Fearless Liberator,uncommon,R,2,Creature - Dwarf Berserker,True
1836,KHM,Fearless Pup,common,R,1,Creature - Wolf,True
1837,KHM,Frenzied Raider,uncommon,R,2,Creature - Demon Berserker,True
1838,KHM,Frost Bite,common,R,1,Snow Instant,True
1839,KHM,Goldspan Dragon,mythic,R,5,Creature - Dragon,True
1840,KHM,Hagi Mob,common,R,5,Creature - Troll Berserker,True
1841,KHM,Immersturm Raider,common,R,2,Creature - Demon Berserker,True
1842,KHM,"Magda, Brazen Outlaw",rare,R,2,Legendary Creature - Dwarf Berserker,True
1843,KHM,Open the Omenpaths,common,R,3,Instant,True
1844,KHM,Provoke the Trolls,uncommon,R,4,Instant,True
1845,KHM,Quakebringer,mythic,R,5,Creature - Giant Berserker,True
1846,KHM,Reckless Crew,rare,R,4,Sorcery,True
1847,KHM,Run Amok,common,R,2,Instant,True
1848,KHM,Rune of Speed,uncommon,R,2,Enchantment - Aura Rune,True
1849,KHM,Seize the Spoils,common,R,3,Sorcery,True
1850,KHM,Shackles of Treachery,common,R,3,Sorcery,True
1851,KHM,Smashing Success,common,R,4,Instant,True
1852,KHM,Squash,common,R,5,Instant,True
1853,KHM,Tibalt's Trickery,rare,R,2,Instant,True
1854,KHM,"Toralf, God of Fury // Toralf's Hammer",mythic,R,4,Legendary Creature - God // Legendary Artifact - Equipment,True
1855,KHM,Tormentor's Helm,common,R,1,Artifact - Equipment,True
1856,KHM,Tundra Fumarole,rare,R,3,Snow Sorcery,True
